usage,tookPart
274,TRUE
245,TRUE
413,FALSE
196,FALSE
34,FALSE
198,FALSE
2008,FALSE
344,TRUE
69,TRUE
33,TRUE
1772,FALSE
542,FALSE
375,FALSE
62,TRUE
115,TRUE
194,TRUE
135,TRUE
1397,FALSE
1510,FALSE
123,TRUE
147,FALSE
131,TRUE
2,TRUE
108,FALSE
172,TRUE
0,TRUE
1203,FALSE
1203,TRUE
324,FALSE
208,TRUE
452,FALSE
256,TRUE
295,TRUE
830,FALSE
244,FALSE
405,FALSE
206,TRUE
200,TRUE
13,TRUE
40,TRUE
1181,TRUE
454,TRUE
311,FALSE
122,FALSE
354,FALSE
174,FALSE
366,TRUE
366,FALSE
18,TRUE
643,TRUE
525,FALSE
105,FALSE
1688,FALSE
109,TRUE
12,TRUE
177,FALSE
80,TRUE
1781,FALSE
228,FALSE
165,TRUE
0,FALSE
1133,FALSE
284,TRUE
229,FALSE
371,TRUE
254,FALSE
205,TRUE
67,TRUE
241,TRUE
66,FALSE
0,TRUE
113,TRUE
306,FALSE
261,FALSE
71,TRUE
91,FALSE
178,TRUE
138,FALSE
1373,TRUE
249,FALSE
396,FALSE
4696,TRUE
92,TRUE
430,FALSE
345,TRUE
442,FALSE
1975,FALSE
0,TRUE
56,TRUE
83,TRUE
357,FALSE
887,FALSE
346,TRUE
276,FALSE
164,TRUE
168,FALSE
221,FALSE
321,TRUE
215,TRUE
934,TRUE
741,FALSE
521,TRUE
187,FALSE
78,TRUE
349,FALSE
88,FALSE
0,TRUE
225,FALSE
82,FALSE
2462,TRUE
245,FALSE
201,TRUE
61,TRUE
835,TRUE
157,TRUE
152,FALSE
252,TRUE
246,FALSE
176,TRUE
2376,FALSE
90,TRUE
148,TRUE
309,FALSE
290,FALSE
151,TRUE
836,FALSE
137,FALSE
97,TRUE
96,FALSE
20,TRUE
85,TRUE
279,FALSE
78,TRUE
289,FALSE
41,TRUE
847,FALSE
1450,TRUE
222,TRUE
174,TRUE
373,TRUE
462,FALSE
1587,TRUE
48,TRUE
95,TRUE
404,TRUE
103,TRUE
1168,TRUE
227,FALSE
437,FALSE
302,TRUE
39,FALSE
2,TRUE
69,TRUE
1681,FALSE
210,TRUE
219,TRUE
93,TRUE
596,FALSE
83,TRUE
408,TRUE
1313,FALSE
212,FALSE
117,TRUE
136,TRUE
709,TRUE
704,FALSE
108,FALSE
264,TRUE
128,FALSE
1,TRUE
54,FALSE
205,TRUE
730,FALSE
127,TRUE
452,FALSE
703,TRUE
402,FALSE
25,TRUE
252,TRUE
58,TRUE
492,FALSE
664,TRUE
409,FALSE
1703,FALSE
45,TRUE
336,FALSE
129,TRUE
193,TRUE
293,TRUE
328,TRUE
202,FALSE
1135,FALSE
379,FALSE
159,TRUE
1452,FALSE
117,FALSE
182,TRUE
999,FALSE
120,TRUE
179,TRUE
328,FALSE
174,TRUE
781,TRUE
781,FALSE
138,FALSE
88,FALSE
88,TRUE
66,TRUE
225,TRUE
180,TRUE
16,FALSE
739,FALSE
310,TRUE
181,TRUE
110,FALSE
474,FALSE
152,FALSE
2115,TRUE
319,TRUE
136,TRUE
2198,TRUE
31,TRUE
61,TRUE
165,TRUE
214,TRUE
173,TRUE
0,TRUE
0,TRUE
341,TRUE
218,TRUE
74,TRUE
661,FALSE
211,TRUE
193,TRUE
81,TRUE
607,FALSE
81,TRUE
1222,FALSE
352,FALSE
623,TRUE
74,TRUE
263,FALSE
16,TRUE
281,TRUE
28,TRUE
289,FALSE
275,FALSE
88,TRUE
191,FALSE
134,TRUE
80,TRUE
82,TRUE
123,TRUE
368,TRUE
86,TRUE
85,TRUE
272,FALSE
919,FALSE
688,FALSE
95,TRUE
835,TRUE
36,FALSE
70,TRUE
69,TRUE
103,FALSE
44,TRUE
644,TRUE
362,TRUE
280,TRUE
242,TRUE
93,FALSE
422,FALSE
1014,TRUE
110,FALSE
311,TRUE
154,TRUE
142,TRUE
10,TRUE
414,TRUE
20,TRUE
52,FALSE
172,TRUE
41,TRUE
281,TRUE
156,TRUE
1231,FALSE
154,FALSE
100,FALSE
64,FALSE
541,FALSE
157,TRUE
42,TRUE
320,TRUE
0,TRUE
240,FALSE
100,TRUE
711,FALSE
129,TRUE
207,TRUE
572,FALSE
187,FALSE
202,FALSE
118,FALSE
97,TRUE
539,FALSE
0,TRUE
1117,FALSE
670,FALSE
376,TRUE
10,TRUE
174,FALSE
277,TRUE
770,FALSE
1087,TRUE
28,TRUE
344,TRUE
164,FALSE
30,FALSE
66,TRUE
494,TRUE
146,TRUE
863,TRUE
71,TRUE
288,FALSE
183,TRUE
272,TRUE
2256,FALSE
308,FALSE
171,TRUE
151,TRUE
744,FALSE
71,FALSE
379,TRUE
147,TRUE
125,TRUE
269,TRUE
166,TRUE
504,TRUE
69,TRUE
995,FALSE
108,FALSE
225,TRUE
1628,FALSE
0,TRUE
112,TRUE
73,FALSE
156,TRUE
0,TRUE
148,TRUE
70,FALSE
120,FALSE
439,TRUE
224,TRUE
1276,TRUE
291,TRUE
87,TRUE
150,FALSE
50,TRUE
1476,FALSE
227,TRUE
91,FALSE
490,FALSE
216,TRUE
786,TRUE
265,TRUE
101,TRUE
775,TRUE
322,FALSE
182,FALSE
135,TRUE
1380,FALSE
87,FALSE
87,TRUE
0,TRUE
2108,FALSE
360,TRUE
311,TRUE
157,TRUE
466,FALSE
127,FALSE
318,TRUE
86,TRUE
74,TRUE
0,TRUE
311,TRUE
0,TRUE
437,FALSE
47,TRUE
357,FALSE
537,FALSE
228,FALSE
175,FALSE
118,TRUE
371,TRUE
215,TRUE
113,TRUE
98,FALSE
872,TRUE
4,FALSE
499,TRUE
110,TRUE
75,TRUE
171,FALSE
204,TRUE
434,TRUE
1170,FALSE
59,TRUE
197,FALSE
281,TRUE
6,TRUE
91,TRUE
77,TRUE
3832,TRUE
152,FALSE
51,TRUE
367,TRUE
81,FALSE
274,TRUE
249,TRUE
1536,TRUE
1398,TRUE
0,FALSE
284,TRUE
401,TRUE
6,TRUE
61,FALSE
264,TRUE
11,TRUE
21,TRUE
338,FALSE
0,FALSE
405,TRUE
177,FALSE
513,TRUE
166,FALSE
183,TRUE
102,FALSE
199,TRUE
309,TRUE
275,TRUE
99,FALSE
106,TRUE
123,TRUE
188,FALSE
210,FALSE
26,FALSE
60,TRUE
100,TRUE
85,TRUE
105,TRUE
629,FALSE
209,TRUE
140,TRUE
199,FALSE
356,TRUE
1494,TRUE
249,TRUE
451,TRUE
3245,TRUE
131,TRUE
20,TRUE
2,TRUE
64,TRUE
639,TRUE
318,TRUE
603,TRUE
1449,TRUE
104,FALSE
476,FALSE
318,TRUE
101,FALSE
154,FALSE
1001,TRUE
305,FALSE
90,TRUE
626,FALSE
539,TRUE
171,TRUE
342,FALSE
156,TRUE
411,FALSE
1949,TRUE
136,FALSE
437,TRUE
513,FALSE
327,TRUE
333,FALSE
402,TRUE
111,TRUE
288,TRUE
49,TRUE
93,TRUE
125,TRUE
150,TRUE
128,TRUE
72,TRUE
550,TRUE
54,TRUE
688,FALSE
39,TRUE
154,TRUE
197,TRUE
316,TRUE
128,TRUE
67,TRUE
237,TRUE
244,TRUE
4,TRUE
142,TRUE
233,TRUE
0,FALSE
348,TRUE
24,TRUE
74,FALSE
33,TRUE
2109,FALSE
253,FALSE
196,FALSE
114,TRUE
303,TRUE
398,FALSE
104,TRUE
139,TRUE
244,FALSE
85,TRUE
117,TRUE
17,FALSE
33,TRUE
433,TRUE
85,TRUE
112,TRUE
1364,FALSE
75,TRUE
511,FALSE
387,FALSE
435,FALSE
720,FALSE
5,FALSE
83,TRUE
309,FALSE
335,FALSE
5,FALSE
35,TRUE
464,TRUE
57,TRUE
1026,TRUE
83,TRUE
435,TRUE
128,FALSE
237,TRUE
85,TRUE
0,TRUE
176,TRUE
845,FALSE
766,FALSE
37,TRUE
117,TRUE
272,FALSE
536,TRUE
608,FALSE
1269,TRUE
2242,FALSE
440,FALSE
537,TRUE
0,TRUE
116,FALSE
174,TRUE
119,FALSE
168,TRUE
988,FALSE
231,FALSE
211,TRUE
104,FALSE
318,FALSE
689,TRUE
309,FALSE
380,TRUE
356,TRUE
369,TRUE
604,FALSE
63,TRUE
587,FALSE
481,FALSE
397,FALSE
208,FALSE
1743,FALSE
2943,TRUE
79,TRUE
85,TRUE
218,TRUE
1166,FALSE
610,TRUE
42,TRUE
183,FALSE
529,TRUE
68,TRUE
273,TRUE
222,TRUE
622,FALSE
21,TRUE
553,TRUE
221,TRUE
70,FALSE
170,FALSE
214,TRUE
362,TRUE
322,TRUE
136,FALSE
901,FALSE
747,FALSE
223,FALSE
327,FALSE
99,TRUE
98,TRUE
120,TRUE
53,TRUE
195,TRUE
80,FALSE
182,TRUE
0,TRUE
1095,FALSE
516,FALSE
392,TRUE
488,TRUE
2015,TRUE
10,FALSE
224,TRUE
224,TRUE
303,FALSE
129,FALSE
1688,FALSE
131,TRUE
311,FALSE
386,TRUE
166,TRUE
438,FALSE
35,TRUE
73,TRUE
183,TRUE
188,FALSE
1080,TRUE
952,TRUE
61,TRUE
57,TRUE
209,TRUE
96,TRUE
312,TRUE
0,TRUE
466,TRUE
2680,FALSE
161,TRUE
995,FALSE
1081,FALSE
208,TRUE
660,FALSE
233,FALSE
416,FALSE
264,FALSE
110,FALSE
438,FALSE
37,TRUE
464,TRUE
366,FALSE
281,FALSE
1371,TRUE
887,FALSE
300,TRUE
74,TRUE
170,TRUE
710,FALSE
92,TRUE
147,TRUE
39,TRUE
266,FALSE
403,FALSE
202,TRUE
24,TRUE
196,TRUE
120,FALSE
313,TRUE
331,FALSE
6,TRUE
103,TRUE
438,FALSE
250,TRUE
57,TRUE
477,TRUE
170,FALSE
192,FALSE
452,FALSE
263,FALSE
22,FALSE
217,FALSE
343,FALSE
89,FALSE
551,FALSE
528,FALSE
84,TRUE
97,TRUE
91,TRUE
9,TRUE
318,FALSE
28,FALSE
157,TRUE
125,TRUE
160,FALSE
1009,FALSE
38,TRUE
2334,FALSE
888,FALSE
131,TRUE
353,FALSE
64,FALSE
257,FALSE
151,FALSE
1,FALSE
235,TRUE
299,TRUE
720,TRUE
39,FALSE
36,TRUE
196,TRUE
131,FALSE
180,FALSE
319,FALSE
3185,TRUE
199,FALSE
273,TRUE
97,FALSE
650,TRUE
32,TRUE
44,TRUE
504,TRUE
204,TRUE
524,TRUE
599,FALSE
744,FALSE
456,TRUE
101,TRUE
282,TRUE
169,FALSE
124,FALSE
283,TRUE
243,TRUE
96,TRUE
101,TRUE
121,FALSE
300,TRUE
48,FALSE
290,TRUE
264,FALSE
330,TRUE
1172,TRUE
16,FALSE
148,FALSE
95,TRUE
200,TRUE
83,TRUE
863,FALSE
487,FALSE
600,TRUE
231,TRUE
54,TRUE
1228,TRUE
397,FALSE
349,TRUE
0,TRUE
191,TRUE
50,TRUE
276,TRUE
0,TRUE
186,TRUE
1742,FALSE
705,TRUE
181,TRUE
59,TRUE
159,TRUE
1545,FALSE
219,TRUE
60,TRUE
256,TRUE
446,FALSE
68,TRUE
83,TRUE
381,FALSE
60,TRUE
851,TRUE
266,TRUE
0,TRUE
0,TRUE
230,TRUE
101,FALSE
314,FALSE
98,TRUE
105,FALSE
129,TRUE
132,FALSE
223,FALSE
365,FALSE
50,FALSE
352,TRUE
1212,FALSE
322,TRUE
189,FALSE
389,FALSE
3,FALSE
315,FALSE
214,TRUE
885,FALSE
165,TRUE
212,TRUE
292,FALSE
120,TRUE
467,TRUE
255,TRUE
42,TRUE
199,TRUE
276,TRUE
299,TRUE
0,TRUE
97,TRUE
87,TRUE
365,TRUE
153,FALSE
121,FALSE
403,FALSE
67,FALSE
282,TRUE
104,TRUE
331,FALSE
335,TRUE
40,TRUE
208,FALSE
79,TRUE
215,TRUE
208,TRUE
187,FALSE
261,TRUE
327,FALSE
1135,FALSE
7,TRUE
139,FALSE
443,FALSE
156,TRUE
544,FALSE
543,TRUE
850,FALSE
457,FALSE
311,FALSE
90,FALSE
78,TRUE
248,TRUE
1444,TRUE
508,FALSE
112,TRUE
3,TRUE
222,FALSE
347,TRUE
65,FALSE
294,TRUE
881,FALSE
72,TRUE
220,TRUE
373,FALSE
376,TRUE
1047,FALSE
75,TRUE
487,TRUE
392,TRUE
172,TRUE
16,FALSE
9,TRUE
450,TRUE
286,TRUE
59,TRUE
146,FALSE
289,TRUE
39,TRUE
242,TRUE
952,FALSE
713,FALSE
443,FALSE
140,FALSE
211,FALSE
102,TRUE
835,TRUE
263,FALSE
924,TRUE
296,FALSE
103,TRUE
19,TRUE
71,FALSE
156,FALSE
0,FALSE
99,TRUE
432,FALSE
178,TRUE
423,FALSE
248,TRUE
43,TRUE
121,FALSE
47,FALSE
141,TRUE
311,TRUE
177,TRUE
1433,FALSE
420,FALSE
362,TRUE
1123,TRUE
29,TRUE
196,TRUE
404,FALSE
131,TRUE
156,TRUE
247,TRUE
25,TRUE
187,TRUE
108,TRUE
257,TRUE
100,FALSE
1679,TRUE
348,FALSE
31,TRUE
670,FALSE
340,TRUE
2694,TRUE
253,FALSE
77,TRUE
283,TRUE
283,TRUE
8,TRUE
80,TRUE
339,TRUE
84,TRUE
40,TRUE
6,TRUE
79,FALSE
112,FALSE
295,TRUE
170,FALSE
66,TRUE
131,FALSE
131,TRUE
314,TRUE
355,TRUE
199,FALSE
307,FALSE
662,TRUE
914,FALSE
2506,TRUE
55,TRUE
65,TRUE
61,TRUE
198,FALSE
554,FALSE
170,FALSE
79,TRUE
154,TRUE
34,FALSE
208,TRUE
84,TRUE
43,FALSE
1406,TRUE
248,TRUE
1221,TRUE
1251,FALSE
362,FALSE
87,TRUE
168,FALSE
328,TRUE
210,TRUE
226,TRUE
22,TRUE
60,TRUE
165,FALSE
230,TRUE
469,TRUE
130,TRUE
253,FALSE
263,FALSE
889,FALSE
797,FALSE
185,FALSE
331,FALSE
199,TRUE
183,FALSE
570,FALSE
423,TRUE
2071,FALSE
62,TRUE
812,FALSE
329,TRUE
154,FALSE
36,TRUE
291,TRUE
47,TRUE
230,TRUE
98,TRUE
13,TRUE
1193,FALSE
1,TRUE
47,FALSE
574,FALSE
145,TRUE
648,FALSE
826,TRUE
82,FALSE
100,FALSE
209,FALSE
73,TRUE
257,TRUE
388,FALSE
120,TRUE
378,TRUE
264,TRUE
140,FALSE
139,TRUE
265,TRUE
753,TRUE
232,TRUE
31,FALSE
394,TRUE
108,TRUE
116,TRUE
113,TRUE
119,FALSE
168,TRUE
209,FALSE
71,TRUE
140,TRUE
852,FALSE
609,TRUE
1861,FALSE
0,TRUE
115,TRUE
149,TRUE
392,TRUE
302,TRUE
254,FALSE
347,FALSE
0,TRUE
55,TRUE
47,TRUE
964,TRUE
0,TRUE
651,FALSE
65,TRUE
314,FALSE
194,TRUE
146,TRUE
159,FALSE
435,FALSE
2828,TRUE
245,TRUE
368,FALSE
365,FALSE
774,FALSE
53,TRUE
254,TRUE
543,TRUE
74,TRUE
25,TRUE
486,TRUE
18,FALSE
107,TRUE
422,TRUE
814,TRUE
582,TRUE
94,TRUE
320,TRUE
107,TRUE
8,TRUE
288,TRUE
729,FALSE
54,TRUE
389,TRUE
611,FALSE
1355,FALSE
414,FALSE
1227,TRUE
1395,FALSE
134,TRUE
126,FALSE
1336,TRUE
142,FALSE
541,FALSE
139,FALSE
478,FALSE
913,FALSE
203,TRUE
123,TRUE
387,FALSE
249,TRUE
435,TRUE
129,TRUE
356,FALSE
107,FALSE
290,FALSE
142,TRUE
135,TRUE
145,TRUE
2,TRUE
134,FALSE
553,FALSE
148,TRUE
594,TRUE
541,TRUE
64,TRUE
660,TRUE
326,FALSE
181,TRUE
209,TRUE
33,TRUE
426,TRUE
260,TRUE
222,FALSE
38,TRUE
56,TRUE
112,TRUE
99,TRUE
65,TRUE
648,FALSE
74,TRUE
757,TRUE
114,FALSE
33,FALSE
113,FALSE
633,TRUE
152,TRUE
487,FALSE
43,FALSE
641,TRUE
4,TRUE
203,TRUE
45,TRUE
185,TRUE
265,FALSE
77,TRUE
186,FALSE
156,FALSE
119,TRUE
235,TRUE
1815,FALSE
299,FALSE
32,TRUE
57,TRUE
849,FALSE
276,TRUE
72,TRUE
1994,FALSE
108,TRUE
161,TRUE
55,FALSE
396,FALSE
134,FALSE
242,TRUE
191,TRUE
2149,FALSE
557,TRUE
310,FALSE
4,TRUE
401,TRUE
261,TRUE
159,TRUE
0,TRUE
218,FALSE
101,TRUE
37,TRUE
467,TRUE
645,TRUE
842,FALSE
0,TRUE
490,TRUE
87,TRUE
315,TRUE
1390,FALSE
452,TRUE
206,TRUE
3502,TRUE
484,TRUE
315,TRUE
167,FALSE
1162,TRUE
43,TRUE
178,TRUE
263,TRUE
157,TRUE
38,TRUE
12,TRUE
100,TRUE
266,FALSE
82,TRUE
40,TRUE
2009,FALSE
402,TRUE
196,TRUE
100,TRUE
26,TRUE
83,FALSE
79,TRUE
274,TRUE
619,TRUE
479,TRUE
34,TRUE
58,TRUE
131,TRUE
1337,TRUE
25,TRUE
85,TRUE
64,TRUE
822,FALSE
123,TRUE
869,TRUE
242,FALSE
315,FALSE
278,FALSE
276,TRUE
350,FALSE
15,TRUE
221,TRUE
602,TRUE
209,TRUE
360,TRUE
510,FALSE
96,TRUE
5870,FALSE
226,FALSE
224,TRUE
436,TRUE
114,TRUE
66,FALSE
12,TRUE
91,TRUE
290,TRUE
3018,FALSE
345,FALSE
445,TRUE
87,TRUE
330,TRUE
2028,TRUE
110,TRUE
53,FALSE
9,FALSE
1117,FALSE
621,FALSE
215,FALSE
109,TRUE
432,FALSE
137,TRUE
377,FALSE
750,FALSE
2153,TRUE
402,TRUE
107,TRUE
191,TRUE
1056,TRUE
0,TRUE
27,TRUE
15,TRUE
340,TRUE
1017,TRUE
938,TRUE
304,FALSE
156,FALSE
160,TRUE
320,FALSE
6,FALSE
577,TRUE
2377,TRUE
94,FALSE
68,TRUE
1132,TRUE
117,TRUE
332,FALSE
485,TRUE
62,TRUE
317,FALSE
1564,TRUE
506,FALSE
245,FALSE
27,FALSE
229,TRUE
423,FALSE
1161,TRUE
43,TRUE
185,TRUE
456,FALSE
222,TRUE
944,FALSE
475,FALSE
6,TRUE
287,FALSE
1106,FALSE
182,TRUE
216,FALSE
760,FALSE
276,TRUE
105,TRUE
161,FALSE
273,TRUE
640,FALSE
82,FALSE
1164,FALSE
1,TRUE
423,TRUE
192,FALSE
361,FALSE
130,TRUE
366,TRUE
1312,FALSE
211,TRUE
148,TRUE
92,TRUE
3129,FALSE
186,FALSE
493,TRUE
85,TRUE
197,TRUE
915,FALSE
302,TRUE
183,TRUE
614,FALSE
1026,TRUE
237,FALSE
555,TRUE
0,TRUE
584,TRUE
11,TRUE
395,FALSE
7,TRUE
512,TRUE
222,TRUE
129,TRUE
30,FALSE
58,TRUE
153,TRUE
648,FALSE
163,FALSE
304,FALSE
74,FALSE
429,TRUE
375,FALSE
92,TRUE
308,TRUE
621,FALSE
150,TRUE
14,TRUE
415,FALSE
165,FALSE
590,FALSE
49,FALSE
62,TRUE
102,FALSE
167,TRUE
288,FALSE
168,FALSE
137,TRUE
46,TRUE
162,TRUE
0,FALSE
409,FALSE
1297,TRUE
1092,TRUE
0,TRUE
68,TRUE
1090,FALSE
507,TRUE
224,FALSE
97,TRUE
202,TRUE
138,TRUE
109,TRUE
286,TRUE
1611,FALSE
371,FALSE
484,TRUE
162,TRUE
405,FALSE
235,TRUE
176,FALSE
0,FALSE
152,TRUE
559,FALSE
1554,FALSE
1334,FALSE
148,TRUE
509,TRUE
395,TRUE
300,TRUE
153,FALSE
822,FALSE
858,FALSE
311,TRUE
313,TRUE
354,TRUE
265,FALSE
2260,TRUE
195,TRUE
363,TRUE
180,FALSE
122,TRUE
199,TRUE
179,TRUE
145,FALSE
145,TRUE
78,TRUE
132,TRUE
95,FALSE
1145,FALSE
150,TRUE
392,TRUE
2049,TRUE
305,TRUE
32,TRUE
99,TRUE
180,TRUE
193,FALSE
1233,FALSE
638,TRUE
272,TRUE
215,TRUE
5,TRUE
0,TRUE
201,TRUE
234,TRUE
39,TRUE
189,FALSE
69,FALSE
148,FALSE
0,TRUE
116,TRUE
578,TRUE
377,FALSE
657,FALSE
1388,FALSE
137,TRUE
241,TRUE
0,TRUE
289,FALSE
218,TRUE
125,FALSE
37,TRUE
320,TRUE
89,TRUE
2257,FALSE
511,TRUE
0,TRUE
420,FALSE
983,FALSE
91,TRUE
240,FALSE
647,FALSE
248,TRUE
330,FALSE
267,TRUE
328,FALSE
113,TRUE
204,FALSE
225,TRUE
880,FALSE
974,FALSE
102,FALSE
485,FALSE
1512,FALSE
1,TRUE
366,FALSE
237,TRUE
154,FALSE
3,TRUE
137,TRUE
227,FALSE
148,TRUE
3,TRUE
186,TRUE
606,TRUE
286,FALSE
1504,TRUE
173,TRUE
103,TRUE
769,TRUE
211,TRUE
315,FALSE
1283,TRUE
192,FALSE
325,TRUE
77,TRUE
98,TRUE
199,TRUE
31,TRUE
231,TRUE
3,TRUE
226,TRUE
281,TRUE
6,TRUE
579,FALSE
402,TRUE
283,TRUE
183,TRUE
964,FALSE
162,TRUE
216,FALSE
240,FALSE
49,TRUE
192,TRUE
105,FALSE
169,TRUE
202,FALSE
693,TRUE
193,FALSE
274,TRUE
259,FALSE
109,FALSE
172,TRUE
78,TRUE
68,TRUE
167,TRUE
484,FALSE
301,FALSE
87,TRUE
444,FALSE
2157,FALSE
5,FALSE
59,TRUE
779,TRUE
1,TRUE
231,TRUE
270,FALSE
66,TRUE
183,TRUE
0,TRUE
53,TRUE
186,TRUE
99,TRUE
926,FALSE
169,TRUE
571,TRUE
255,FALSE
219,FALSE
97,FALSE
169,TRUE
90,FALSE
489,FALSE
733,FALSE
436,FALSE
390,FALSE
158,TRUE
401,TRUE
297,FALSE
336,FALSE
329,TRUE
131,TRUE
189,TRUE
125,FALSE
92,TRUE
121,TRUE
1213,FALSE
488,FALSE
196,TRUE
184,FALSE
21,TRUE
819,FALSE
69,TRUE
0,TRUE
381,FALSE
417,TRUE
698,TRUE
202,TRUE
425,TRUE
30,TRUE
600,TRUE
207,TRUE
538,TRUE
1709,FALSE
790,FALSE
187,FALSE
147,TRUE
4,TRUE
336,FALSE
162,FALSE
418,FALSE
269,FALSE
329,TRUE
160,TRUE
243,FALSE
64,FALSE
959,TRUE
289,FALSE
86,FALSE
1161,TRUE
332,TRUE
76,TRUE
445,TRUE
486,FALSE
360,FALSE
357,TRUE
102,TRUE
84,TRUE
319,TRUE
294,FALSE
47,TRUE
1278,TRUE
76,TRUE
176,FALSE
289,TRUE
147,TRUE
260,FALSE
155,TRUE
5,FALSE
283,FALSE
715,FALSE
99,TRUE
101,FALSE
81,FALSE
168,TRUE
419,TRUE
356,FALSE
125,TRUE
679,TRUE
202,TRUE
92,TRUE
575,FALSE
61,TRUE
230,TRUE
334,TRUE
526,FALSE
173,FALSE
702,FALSE
71,FALSE
270,TRUE
2050,FALSE
267,TRUE
74,TRUE
628,TRUE
502,FALSE
1404,FALSE
61,FALSE
174,TRUE
911,FALSE
300,TRUE
319,TRUE
606,FALSE
200,TRUE
276,TRUE
0,TRUE
501,FALSE
207,TRUE
1,TRUE
555,FALSE
467,TRUE
201,TRUE
152,TRUE
226,TRUE
1257,TRUE
215,TRUE
397,FALSE
515,FALSE
133,TRUE
413,TRUE
63,FALSE
969,FALSE
324,FALSE
67,TRUE
972,FALSE
0,TRUE
203,TRUE
299,TRUE
722,TRUE
1,TRUE
160,TRUE
1918,TRUE
417,FALSE
56,TRUE
327,TRUE
243,FALSE
195,TRUE
779,TRUE
772,TRUE
1180,FALSE
230,FALSE
306,TRUE
409,TRUE
36,FALSE
83,TRUE
957,TRUE
36,TRUE
45,TRUE
199,TRUE
173,TRUE
82,FALSE
110,TRUE
304,TRUE
268,FALSE
586,FALSE
195,TRUE
582,TRUE
42,TRUE
103,TRUE
394,TRUE
188,FALSE
300,TRUE
127,TRUE
278,TRUE
112,TRUE
424,TRUE
275,FALSE
248,FALSE
95,TRUE
361,TRUE
175,FALSE
204,TRUE
349,TRUE
65,TRUE
192,TRUE
176,TRUE
87,TRUE
328,FALSE
116,TRUE
90,TRUE
363,FALSE
142,FALSE
170,FALSE
683,TRUE
0,FALSE
157,TRUE
243,TRUE
177,FALSE
112,TRUE
109,TRUE
230,TRUE
93,TRUE
467,TRUE
291,FALSE
1385,TRUE
714,TRUE
220,TRUE
163,FALSE
178,FALSE
25,FALSE
4,FALSE
110,TRUE
434,FALSE
178,TRUE
520,FALSE
20,TRUE
465,FALSE
127,TRUE
126,TRUE
180,TRUE
695,FALSE
188,TRUE
920,FALSE
605,FALSE
238,FALSE
70,FALSE
11,TRUE
110,FALSE
346,FALSE
760,FALSE
64,FALSE
430,FALSE
488,TRUE
278,TRUE
1,TRUE
313,FALSE
68,FALSE
62,FALSE
487,FALSE
13,TRUE
366,TRUE
123,TRUE
176,FALSE
229,FALSE
366,FALSE
70,TRUE
217,FALSE
411,TRUE
182,FALSE
378,TRUE
455,TRUE
175,TRUE
497,TRUE
74,TRUE
277,TRUE
274,TRUE
500,TRUE
191,FALSE
1099,FALSE
73,FALSE
327,TRUE
181,TRUE
605,TRUE
1306,FALSE
58,TRUE
291,FALSE
1634,TRUE
261,TRUE
241,TRUE
717,FALSE
0,TRUE
33,TRUE
583,FALSE
140,TRUE
0,TRUE
28,TRUE
214,TRUE
433,FALSE
287,FALSE
42,TRUE
27,TRUE
0,TRUE
1478,FALSE
200,FALSE
45,TRUE
57,TRUE
145,TRUE
525,FALSE
136,TRUE
106,FALSE
722,FALSE
432,TRUE
127,TRUE
82,TRUE
165,FALSE
165,TRUE
13,TRUE
340,FALSE
341,FALSE
98,TRUE
430,FALSE
404,FALSE
653,TRUE
151,TRUE
0,TRUE
359,TRUE
168,TRUE
91,FALSE
664,TRUE
961,FALSE
256,TRUE
70,FALSE
162,TRUE
94,TRUE
0,FALSE
43,TRUE
154,TRUE
202,TRUE
48,FALSE
278,FALSE
145,TRUE
237,TRUE
325,FALSE
195,TRUE
104,TRUE
48,TRUE
39,TRUE
1405,FALSE
341,FALSE
510,FALSE
1,TRUE
258,TRUE
473,TRUE
18,TRUE
14,TRUE
184,TRUE
123,TRUE
143,TRUE
60,TRUE
485,TRUE
423,FALSE
140,TRUE
323,TRUE
3741,FALSE
162,TRUE
648,FALSE
42,TRUE
1029,TRUE
1281,FALSE
234,TRUE
385,FALSE
148,FALSE
128,FALSE
0,TRUE
538,TRUE
792,FALSE
456,TRUE
291,TRUE
136,TRUE
547,FALSE
906,TRUE
1147,TRUE
141,TRUE
333,FALSE
500,TRUE
133,TRUE
190,TRUE
115,TRUE
192,FALSE
38,FALSE
179,TRUE
164,TRUE
45,FALSE
88,TRUE
136,TRUE
949,TRUE
807,TRUE
0,TRUE
235,TRUE
2494,FALSE
523,TRUE
134,TRUE
16,TRUE
353,FALSE
148,TRUE
505,FALSE
375,TRUE
266,TRUE
34,TRUE
157,FALSE
1168,TRUE
298,TRUE
826,TRUE
336,TRUE
627,TRUE
1687,FALSE
98,TRUE
207,TRUE
168,FALSE
296,TRUE
788,TRUE
926,FALSE
351,TRUE
56,TRUE
39,FALSE
428,TRUE
435,TRUE
718,FALSE
246,TRUE
181,TRUE
223,FALSE
319,FALSE
1102,FALSE
18,TRUE
1153,FALSE
1051,FALSE
347,TRUE
1647,FALSE
217,TRUE
20,TRUE
1868,TRUE
284,TRUE
203,TRUE
645,FALSE
282,TRUE
90,TRUE
472,FALSE
2405,TRUE
295,FALSE
234,TRUE
1275,FALSE
201,TRUE
353,TRUE
253,FALSE
0,TRUE
64,TRUE
3342,FALSE
26,TRUE
148,TRUE
138,TRUE
468,TRUE
117,FALSE
92,FALSE
439,TRUE
229,TRUE
307,TRUE
1347,FALSE
237,TRUE
